Date,Open,High,Low,Close,Adj Close,Volume
26-11-2014,26.97,27.003,26.779,26.945,26.945,30459397
28-11-2014,26.957,27.026,26.757,27.017,27.017,22966883
01-12-2014,26.871,26.996,26.52,26.617,26.617,42307838
02-12-2014,26.602,26.702,26.417,26.614,26.614,30533600
03-12-2014,26.499,26.726,26.391,26.493,26.493,25559983
04-12-2014,26.485,26.793,26.357,26.792,26.792,27842232
05-12-2014,26.477,26.572,26.142,26.191,26.191,51312493
08-12-2014,26.284,26.477,26.118,26.277,26.277,46587556
09-12-2014,26.036,26.636,25.954,26.595,26.595,37426473
10-12-2014,26.581,26.743,26.206,26.231,26.231,34245764
11-12-2014,26.318,26.623,26.283,26.345,26.345,32216207
12-12-2014,26.104,26.353,25.862,25.862,25.862,39891221
15-12-2014,26.065,26.083,25.593,25.62,25.62,56268061
16-12-2014,25.508,25.582,24.383,24.702,24.702,79285081
17-12-2014,24.782,25.281,24.772,25.175,25.175,57663883
18-12-2014,25.577,25.623,25.166,25.485,25.485,58534266
19-12-2014,25.505,25.815,25.276,25.747,25.747,73804074
22-12-2014,25.733,26.251,25.733,26.172,26.172,54475152
23-12-2014,26.278,26.655,26.242,26.457,26.457,43952341
24-12-2014,26.453,26.515,26.279,26.366,26.366,14118657
26-12-2014,26.366,26.639,26.293,26.628,26.628,20810980
29-12-2014,26.537,26.701,26.428,26.444,26.444,45570772
30-12-2014,26.332,26.485,26.284,26.448,26.448,17525986
31-12-2014,26.49,26.557,26.218,26.248,26.248,27364925
02-01-2015,26.378,26.491,26.133,26.169,26.169,28951268
05-01-2015,26.091,26.145,25.583,25.623,25.623,41196796
06-01-2015,25.679,25.738,24.984,25.029,25.029,57998800
07-01-2015,25.281,25.293,24.914,24.986,24.986,41301082
08-01-2015,24.831,25.105,24.483,25.065,25.065,67071641
09-01-2015,25.169,25.177,24.672,24.741,24.741,41427428
12-01-2015,24.679,24.731,24.311,24.56,24.56,46535413
13-01-2015,24.874,25.08,24.552,24.741,24.741,47409807
14-01-2015,24.665,25.093,24.583,24.975,24.975,44714427
15-01-2015,25.209,25.215,24.82,25.021,25.021,54316718
16-01-2015,24.932,25.34,24.932,25.334,25.334,45965854
20-01-2015,25.48,25.555,25.232,25.276,25.276,44640224
21-01-2015,25.293,25.893,25.241,25.831,25.831,45374234
22-01-2015,26.003,26.743,25.914,26.646,26.646,53538588
23-01-2015,26.706,27.034,26.577,26.924,26.924,45634948
26-01-2015,26.853,26.876,26.411,26.687,26.687,30874534
27-01-2015,26.426,26.462,25.839,25.861,25.861,38080263
28-01-2015,26.067,26.078,25.43,25.43,25.43,33676205
29-01-2015,25.48,25.485,24.991,25.463,25.463,83727244
30-01-2015,25.722,26.92,25.705,26.653,26.653,112127002
02-02-2015,26.514,26.577,25.857,26.352,26.352,56996054
03-02-2015,26.328,26.597,26.091,26.39,26.39,40773638
04-02-2015,26.39,26.561,25.992,26.066,26.066,33273101
05-02-2015,26.118,26.353,26.033,26.307,26.307,36995292
06-02-2015,26.31,26.786,26.248,26.477,26.477,35270570
09-02-2015,26.328,26.527,26.229,26.319,26.319,25355423
10-02-2015,26.393,26.811,26.274,26.773,26.773,34997823
11-02-2015,26.692,26.849,26.596,26.725,26.725,27555446
12-02-2015,26.789,27.166,26.66,27.072,27.072,32404724
13-02-2015,27.093,27.42,27.082,27.375,27.375,38006060
17-02-2015,27.267,27.425,26.98,27.068,27.068,32336537
18-02-2015,26.996,27.2,26.802,26.911,26.911,29061570
19-02-2015,26.828,27.081,26.827,27.069,27.069,19782163
20-02-2015,27.082,27.113,26.717,26.874,26.874,28887092
23-02-2015,26.729,26.749,26.398,26.523,26.523,29157834
24-02-2015,26.427,26.766,26.34,26.731,26.731,20101036
25-02-2015,26.722,27.236,26.699,27.119,27.119,36519991
26-02-2015,27.086,27.731,27.001,27.698,27.698,46230579
27-02-2015,27.636,28.158,27.569,27.844,27.844,48203982
02-03-2015,27.95,28.529,27.861,28.489,28.489,42592618
03-03-2015,28.444,28.691,28.248,28.603,28.603,34095352
04-03-2015,28.515,28.776,28.323,28.59,28.59,37536775
05-03-2015,28.672,28.816,28.592,28.688,28.688,27792094
06-03-2015,28.665,28.755,28.26,28.307,28.307,33182854
09-03-2015,28.265,28.435,28.1,28.365,28.365,21242161
10-03-2015,28.135,28.165,27.661,27.675,27.675,35846146
11-03-2015,27.681,27.831,27.459,27.484,27.484,36415706
12-03-2015,27.6,27.742,27.448,27.699,27.699,27792094
13-03-2015,27.599,27.844,27.136,27.291,27.291,34071287
16-03-2015,27.472,27.766,27.225,27.65,27.65,32819860
17-03-2015,27.51,27.614,27.325,27.467,27.467,36110871
18-03-2015,27.549,27.912,27.275,27.898,27.898,42690887
19-03-2015,27.893,27.963,27.731,27.823,27.823,23945563
20-03-2015,28.006,28.009,27.876,27.941,27.941,52337299
23-03-2015,27.945,28.041,27.715,27.864,27.864,32876014
24-03-2015,28.051,28.651,27.984,28.431,28.431,51665459
25-03-2015,28.447,28.535,27.861,27.863,27.863,43045859
26-03-2015,27.803,27.868,27.457,27.682,27.682,31452115
27-03-2015,27.574,27.688,27.331,27.342,27.342,37949906
30-03-2015,27.505,27.598,27.333,27.526,27.526,25750504
31-03-2015,27.425,27.66,27.261,27.325,27.325,31760961
01-04-2015,27.355,27.482,26.901,27.054,27.054,39261497
02-04-2015,26.968,26.968,26.619,26.703,26.703,34327989
06-04-2015,26.538,26.847,26.406,26.765,26.765,26488525
07-04-2015,26.83,27.06,26.727,26.777,26.777,26057345
08-04-2015,26.845,27.118,26.845,27.006,27.006,23570536
09-04-2015,26.977,27.023,26.701,26.965,26.965,31157308
10-04-2015,27.04,27.04,26.792,26.927,26.927,28189181
13-04-2015,26.847,27.129,26.792,26.885,26.885,32906096
14-04-2015,26.739,26.805,26.332,26.447,26.447,52082601
15-04-2015,26.363,26.663,26.089,26.554,26.554,46376979
16-04-2015,26.422,26.706,26.408,26.617,26.617,25997180
17-04-2015,26.361,26.419,25.979,26.131,26.131,43037837
20-04-2015,26.208,26.731,26.153,26.696,26.696,33585958
21-04-2015,26.802,26.896,26.611,26.625,26.625,36895018
22-04-2015,26.647,26.98,26.515,26.894,26.894,31871263
23-04-2015,26.976,27.473,26.938,27.275,27.275,83697161
24-04-2015,28.228,28.479,27.786,28.176,28.176,98650102
27-04-2015,28.17,28.298,27.66,27.768,27.768,47960000
28-04-2015,27.732,27.801,27.518,27.684,27.684,29820000
29-04-2015,27.524,27.684,27.345,27.454,27.454,33976000
30-04-2015,27.393,27.43,26.753,26.867,26.867,41644000
01-05-2015,26.921,26.977,26.605,26.895,26.895,35364000
04-05-2015,26.927,27.204,26.753,27.039,27.039,26160000
05-05-2015,26.91,26.987,26.52,26.54,26.54,27662000
06-05-2015,26.562,26.619,26.054,26.211,26.211,31340000
07-05-2015,26.199,26.673,26.087,26.535,26.535,30926000
08-05-2015,26.833,27.058,26.25,26.911,26.911,30552000
11-05-2015,26.919,27.099,26.77,26.785,26.785,18106000
12-05-2015,26.58,26.66,26.263,26.452,26.452,32684000
13-05-2015,26.528,26.716,26.433,26.481,26.481,25046000
14-05-2015,26.688,26.95,26.621,26.92,26.92,28078000
15-05-2015,26.959,26.964,26.519,26.692,26.692,39426000
18-05-2015,26.601,26.741,26.442,26.615,26.615,40068000
19-05-2015,26.699,27.033,26.652,26.868,26.868,39338000
20-05-2015,26.924,27.146,26.649,26.963,26.963,28616000
21-05-2015,26.897,27.192,26.799,27.125,27.125,29254000
22-05-2015,27.007,27.209,26.976,27.006,27.006,23524000
26-05-2015,26.906,26.95,26.494,26.616,26.616,48130000
27-05-2015,26.64,27.028,26.586,26.99,26.99,30500000
28-05-2015,26.9,27.031,26.812,26.989,26.989,20596000
29-05-2015,26.868,26.931,26.573,26.605,26.605,51948000
01-06-2015,26.84,26.84,26.488,26.699,26.699,38086000
02-06-2015,26.646,27.15,26.566,26.959,26.959,38780000
03-06-2015,26.996,27.175,26.855,27.015,27.015,34340000
04-06-2015,26.888,27.029,26.716,26.835,26.835,26966000
05-06-2015,26.817,26.86,26.626,26.667,26.667,27764000
08-06-2015,26.666,26.706,26.312,26.341,26.341,30412000
09-06-2015,26.378,26.46,26.15,26.334,26.334,29106000
10-06-2015,26.468,26.918,26.468,26.834,26.834,36300000
11-06-2015,26.921,26.949,26.651,26.73,26.73,24350000
12-06-2015,26.58,26.656,26.508,26.617,26.617,19116000
15-06-2015,26.4,26.415,26.2,26.36,26.36,32654000
16-06-2015,26.42,26.482,26.278,26.407,26.407,21436000
17-06-2015,26.469,26.549,26.255,26.463,26.463,25884000
18-06-2015,26.55,26.907,26.539,26.837,26.837,36662000
19-06-2015,26.861,26.913,26.65,26.834,26.834,37870000
22-06-2015,26.979,27.187,26.876,26.91,26.91,25006000
23-06-2015,26.982,27.075,26.763,27.024,27.024,23950000
24-06-2015,27,27,26.783,26.892,26.892,25732000
25-06-2015,26.944,27.045,26.761,26.761,26.761,26714000
26-06-2015,26.863,26.888,26.567,26.584,26.584,42182000
29-06-2015,26.25,26.431,26.027,26.076,26.076,38756000
30-06-2015,26.301,26.312,26.025,26.025,26.025,44344000
01-07-2015,26.236,26.285,25.912,26.092,26.092,39220000
02-07-2015,26.054,26.233,26.054,26.17,26.17,24718000
06-07-2015,25.975,26.263,25.95,26.143,26.143,25610000
07-07-2015,26.156,26.309,25.759,26.251,26.251,31944000
08-07-2015,26.052,26.137,25.806,25.841,25.841,25934000
09-07-2015,26.156,26.188,26.017,26.034,26.034,36846000
10-07-2015,26.315,26.628,26.278,26.507,26.507,39134000
13-07-2015,26.644,27.355,26.62,27.327,27.327,44130000
14-07-2015,27.338,28.292,27.336,28.055,28.055,64882000
15-07-2015,28.007,28.325,27.84,28.011,28.011,35692000
16-07-2015,28.256,29.034,28.25,28.993,28.993,95366000
17-07-2015,32.45,33.723,32.25,33.646,33.646,223298000
20-07-2015,32.962,33.444,32.651,33.151,33.151,117218000
21-07-2015,32.761,33.65,32.715,33.115,33.115,67544000
22-07-2015,33.044,33.932,32.95,33.105,33.105,78586000
23-07-2015,33.063,33.181,32.05,32.214,32.214,60582000
24-07-2015,32.35,32.409,31.126,31.178,31.178,72514000
27-07-2015,31.05,31.715,31.025,31.363,31.363,53508000
28-07-2015,31.642,31.642,31.166,31.4,31.4,34546000
29-07-2015,31.44,31.668,31.132,31.597,31.597,31502000
30-07-2015,31.5,31.761,31.103,31.629,31.629,29484000
31-07-2015,31.569,31.646,31.275,31.281,31.281,34122000
03-08-2015,31.267,31.653,31.267,31.56,31.56,26090000
04-08-2015,31.421,31.74,31.358,31.462,31.462,29818000
05-08-2015,31.716,32.393,31.658,32.189,32.189,46686000
06-08-2015,32.25,32.269,31.612,32.134,32.134,31452000
07-08-2015,32.012,32.134,31.486,31.765,31.765,28078000
10-08-2015,31.974,32.172,31.562,31.687,31.687,36184000
11-08-2015,33.46,33.745,32.714,33.039,33.039,100584000
12-08-2015,33.154,33.25,32.614,32.978,32.978,58734000
13-08-2015,32.966,33.225,32.583,32.822,32.822,36214000
14-08-2015,32.75,32.993,32.633,32.856,32.856,21442000
17-08-2015,32.84,33.069,32.562,33.043,33.043,21034000
18-08-2015,33.095,33.2,32.673,32.806,32.806,29122000
19-08-2015,32.83,33.35,32.709,33.045,33.045,42682000
20-08-2015,32.773,33.15,32.145,32.341,32.341,57106000
21-08-2015,31.989,32.002,30.617,30.624,30.624,85304000
24-08-2015,28.65,29.966,28.253,29.48,29.48,115406000
25-08-2015,30.746,30.872,29.056,29.103,29.103,70760000
26-08-2015,30.517,31.586,29.952,31.431,31.431,84718000
27-08-2015,31.97,32.18,31.1,31.881,31.881,69826000
28-08-2015,31.641,31.844,31.228,31.519,31.519,39574000
31-08-2015,31.377,31.79,30.884,30.913,30.913,43534000
01-09-2015,30.118,30.643,29.705,29.889,29.889,74042000
02-09-2015,30.279,30.717,29.986,30.717,30.717,51512000
03-09-2015,30.85,30.986,30.141,30.312,30.312,35192000
04-09-2015,30,30.174,29.763,30.035,30.035,41780000
08-09-2015,30.625,30.816,30.206,30.733,30.733,45590000
09-09-2015,31.061,31.326,30.48,30.636,30.636,34042000
10-09-2015,30.655,31.208,30.572,31.067,31.067,38106000
11-09-2015,30.987,31.289,30.871,31.288,31.288,27470000
14-09-2015,31.285,31.293,30.972,31.162,31.162,34046000
15-09-2015,31.335,31.935,31.189,31.757,31.757,41688000
16-09-2015,31.774,31.897,31.616,31.799,31.799,25730000
17-09-2015,31.889,32.545,31.751,32.145,32.145,45494000
18-09-2015,31.84,32,31.351,31.462,31.462,102668000
21-09-2015,31.72,31.824,31.297,31.772,31.772,35770000
22-09-2015,31.35,31.378,30.771,31.135,31.135,51258000
23-09-2015,31.103,31.447,31,31.118,31.118,29418000
24-09-2015,30.832,31.366,30.62,31.29,31.29,44802000
25-09-2015,31.489,31.489,30.55,30.598,30.598,43480000
28-09-2015,30.517,30.73,29.469,29.744,29.744,62554000
29-09-2015,29.864,30.25,29.511,29.749,29.749,46190000
30-09-2015,30.164,30.438,30.037,30.421,30.421,48268000
01-10-2015,30.419,30.604,29.993,30.565,30.565,37352000
02-10-2015,30.36,31.367,30.156,31.346,31.346,53696000
05-10-2015,31.6,32.151,31.35,32.074,32.074,36072000
06-10-2015,31.942,32.463,31.826,32.272,32.272,43326000
07-10-2015,32.462,32.53,31.608,32.118,32.118,41854000
08-10-2015,32.068,32.222,31.278,31.958,31.958,43642000
09-10-2015,32,32.299,31.766,32.181,32.181,32974000
12-10-2015,32.104,32.425,31.951,32.333,32.333,25504000
13-10-2015,32.158,32.891,32.158,32.615,32.615,36154000
14-10-2015,32.66,32.97,32.443,32.558,32.558,28310000
15-10-2015,32.733,33.157,32.723,33.087,33.087,37714000
16-10-2015,33.206,33.249,32.86,33.11,33.11,32222000
19-10-2015,33.059,33.341,32.979,33.305,33.305,29546000
20-10-2015,33.202,33.236,32.21,32.514,32.514,49964000
21-10-2015,32.708,32.793,32.086,32.131,32.131,35822000
22-10-2015,32.335,32.89,32.201,32.59,32.59,81420000
23-10-2015,36.375,36.5,35.075,35.1,35.1,133078000
26-10-2015,35.077,35.958,35.063,35.639,35.639,54332000
27-10-2015,35.369,35.681,35.228,35.424,35.424,44916000
28-10-2015,35.367,35.649,35.154,35.647,35.647,43578000
29-10-2015,35.525,35.913,35.5,35.846,35.846,29120000
30-10-2015,35.786,35.9,35.502,35.541,35.541,38176000
02-11-2015,35.553,36.081,35.292,36.056,36.056,37726000
03-11-2015,35.943,36.232,35.736,36.108,36.108,31308000
04-11-2015,36.1,36.655,36.095,36.405,36.405,34134000
05-11-2015,36.473,36.974,36.473,36.562,36.562,37232000
06-11-2015,36.575,36.771,36.35,36.688,36.688,30232000
09-11-2015,36.51,36.736,35.972,36.244,36.244,41396000
10-11-2015,36.22,36.529,35.925,36.416,36.416,32160000
11-11-2015,36.623,37.05,36.512,36.77,36.77,27328000
12-11-2015,36.55,36.89,36.432,36.562,36.562,36744000
13-11-2015,36.458,36.557,35.836,35.85,35.85,41510000
16-11-2015,35.78,36.474,35.567,36.448,36.448,38118000
17-11-2015,36.465,36.592,36.151,36.265,36.265,30218000
18-11-2015,36.379,37.07,36.35,37,37,33686000
19-11-2015,36.937,37.1,36.871,36.921,36.921,26542000
20-11-2015,37.326,37.896,37.15,37.83,37.83,44246000
23-11-2015,37.873,38.135,37.591,37.799,37.799,28290000
24-11-2015,37.6,37.764,36.882,37.414,37.414,46662000
25-11-2015,37.407,37.6,37.303,37.408,37.408,22442000
27-11-2015,37.423,37.671,37.375,37.513,37.513,16770000
30-11-2015,37.44,37.746,37.063,37.13,37.13,41952000
01-12-2015,37.355,38.447,37.335,38.352,38.352,42692000
02-12-2015,38.445,38.798,37.948,38.119,38.119,44608000
03-12-2015,38.3,38.45,37.282,37.627,37.627,51812000
04-12-2015,37.655,38.424,37.5,38.34,38.34,55146000
07-12-2015,38.389,38.437,37.755,38.162,38.162,36246000
08-12-2015,37.895,38.24,37.71,38.118,38.118,36590000
09-12-2015,37.958,38.211,36.85,37.581,37.581,54000000
10-12-2015,37.643,37.792,37.192,37.473,37.473,39768000
11-12-2015,37.058,37.285,36.838,36.944,36.944,44488000
14-12-2015,37.09,37.437,36.208,37.389,37.389,48250000
15-12-2015,37.65,37.904,37.151,37.17,37.17,53324000
16-12-2015,37.5,38.029,36.972,37.904,37.904,39866000
17-12-2015,38.121,38.134,37.45,37.472,37.472,31068000
18-12-2015,37.326,37.707,36.908,36.965,36.965,62974000
21-12-2015,37.306,37.5,37,37.389,37.389,30514000
22-12-2015,37.583,37.743,37.277,37.5,37.5,27308000
23-12-2015,37.674,37.71,37.2,37.515,37.515,31318000
24-12-2015,37.478,37.568,37.331,37.42,37.42,10544000
28-12-2015,37.646,38.15,37.476,38.125,38.125,30306000
29-12-2015,38.334,38.999,38.321,38.83,38.83,35300000
30-12-2015,38.83,38.88,38.345,38.55,38.55,25866000
31-12-2015,38.475,38.475,37.917,37.944,37.944,30018000
04-01-2016,37.15,37.203,36.563,37.092,37.092,65456000
05-01-2016,37.322,37.6,36.932,37.129,37.129,39014000
06-01-2016,36.5,37.359,36.446,37.181,37.181,38940000
07-01-2016,36.515,36.925,35.953,36.319,36.319,59274000
08-01-2016,36.572,36.661,35.65,35.723,35.723,49018000
11-01-2016,35.831,35.943,35.177,35.801,35.801,41812000
12-01-2016,36.084,36.438,35.866,36.304,36.304,40490000
13-01-2016,36.542,36.737,34.931,35.028,35.028,50034000
14-01-2016,35.269,36.096,34.455,35.736,35.736,44516000
15-01-2016,34.614,35.337,34.269,34.722,34.722,72162000
19-01-2016,35.165,35.499,34.671,35.09,35.09,45362000
20-01-2016,34.431,35.342,33.663,34.923,34.923,68900000
21-01-2016,35.109,35.959,34.723,35.329,35.329,48244000
22-01-2016,36.18,36.407,36.006,36.263,36.263,40236000
25-01-2016,36.179,36.484,35.5,35.583,35.583,34234000
26-01-2016,35.693,35.914,35.324,35.652,35.652,26634000
27-01-2016,35.683,35.912,34.72,35,35,43884000
28-01-2016,36.111,36.685,35.618,36.548,36.548,53528000
29-01-2016,36.576,37.25,36.34,37.147,37.147,69486000
01-02-2016,37.523,37.893,37.164,37.6,37.6,102784000
02-02-2016,39.225,39.493,38.232,38.232,38.232,126962000
03-02-2016,38.511,38.725,36.025,36.347,36.347,123420000
04-02-2016,36.14,36.35,35.093,35.401,35.401,103374000
05-02-2016,35.194,35.2,34.007,34.179,34.179,102114000
08-02-2016,33.393,34.201,33.153,34.137,34.137,84948000
09-02-2016,33.616,34.995,33.438,33.905,33.905,72178000
10-02-2016,34.343,35.065,34.106,34.206,34.206,52760000
11-02-2016,33.75,34.467,33.443,34.155,34.155,60480000
12-02-2016,34.513,34.688,33.93,34.12,34.12,42828000
16-02-2016,34.649,34.9,34.252,34.55,34.55,50400000
17-02-2016,34.904,35.487,34.569,35.42,35.42,49852000
18-02-2016,35.5,35.618,34.801,34.868,34.868,37664000
19-02-2016,34.751,35.154,34.702,35.046,35.046,31786000
22-02-2016,35.373,35.662,35.125,35.323,35.323,38996000
23-02-2016,35.072,35.42,34.679,34.792,34.792,40186000
24-02-2016,34.446,35,34.039,34.978,34.978,39272000
25-02-2016,35,35.299,34.529,35.287,35.287,32844000
26-02-2016,35.429,35.672,35.043,35.254,35.254,44870000
29-02-2016,35.016,35.544,34.884,34.889,34.889,49622000
01-03-2016,35.181,35.94,34.988,35.94,35.94,43028000
02-03-2016,35.95,36,35.6,35.943,35.943,32580000
03-03-2016,35.934,35.972,35.301,35.621,35.621,39160000
04-03-2016,35.75,35.825,35.301,35.544,35.544,39442000
07-03-2016,35.345,35.405,34.345,34.758,34.758,59702000
08-03-2016,34.43,35.189,34.267,34.699,34.699,41526000
09-03-2016,34.924,35.284,34.7,35.262,35.262,28430000
10-03-2016,35.406,35.822,35.168,35.641,35.641,56670000
11-03-2016,36,36.346,35.856,36.341,36.341,39416000
14-03-2016,36.34,36.775,36.257,36.525,36.525,34366000
15-03-2016,36.346,36.614,36.238,36.417,36.417,34420000
16-03-2016,36.319,36.874,36.225,36.805,36.805,32488000
17-03-2016,36.822,37.153,36.8,36.889,36.889,37216000
18-03-2016,37.093,37.1,36.591,36.88,36.88,59614000
21-03-2016,36.825,37.125,36.676,37.104,37.104,36730000
22-03-2016,36.873,37.25,36.873,37.037,37.037,25394000
23-03-2016,37.118,37.286,36.807,36.903,36.903,28642000
24-03-2016,36.6,36.887,36.55,36.765,36.765,31898000
28-03-2016,36.84,36.95,36.625,36.676,36.676,26026000
29-03-2016,36.729,37.362,36.438,37.238,37.238,38076000
30-03-2016,37.505,37.894,37.437,37.527,37.527,35648000
31-03-2016,37.463,37.542,37.047,37.248,37.248,34376000
01-04-2016,36.93,37.517,36.85,37.495,37.495,31534000
04-04-2016,37.503,37.64,37.121,37.264,37.264,22684000
05-04-2016,36.9,37.14,36.769,36.89,36.89,22646000
06-04-2016,36.789,37.312,36.778,37.285,37.285,21074000
07-04-2016,37.269,37.35,36.814,37.014,37.014,29064000
08-04-2016,37.199,37.272,36.778,36.958,36.958,25816000
11-04-2016,37.151,37.25,36.803,36.805,36.805,24402000
12-04-2016,36.9,37.192,36.55,37.154,37.154,27060000
13-04-2016,37.458,37.719,37.213,37.586,37.586,34142000
14-04-2016,37.701,37.866,37.635,37.66,37.66,22706000
15-04-2016,37.699,38.05,37.635,37.95,37.95,36186000
18-04-2016,38.023,38.403,37.865,38.331,38.331,31176000
19-04-2016,38.475,38.495,37.466,37.696,37.696,40610000
20-04-2016,37.9,37.907,37.5,37.633,37.633,30584000
21-04-2016,37.769,38.022,37.478,37.957,37.957,61210000
22-04-2016,36.315,36.806,35.681,35.938,35.938,119038000
25-04-2016,35.805,36.196,35.779,36.158,36.158,39184000
26-04-2016,36.271,36.288,35.151,35.407,35.407,54892000
27-04-2016,35.364,35.449,34.618,35.292,35.292,61972000
28-04-2016,35.413,35.708,34.478,34.551,34.551,57346000
29-04-2016,34.535,34.881,34.45,34.651,34.651,49754000
02-05-2016,34.882,35.032,34.55,34.91,34.91,32906000
03-05-2016,34.843,34.892,34.6,34.618,34.618,30876000
04-05-2016,34.525,34.987,34.451,34.785,34.785,33870000
05-05-2016,34.885,35.116,34.786,35.071,35.071,33670000
06-05-2016,34.919,35.593,34.905,35.556,35.556,36586000
09-05-2016,35.6,35.936,35.5,35.645,35.645,30206000
10-05-2016,35.838,36.175,35.786,36.159,36.159,31392000
11-05-2016,36.171,36.224,35.64,35.764,35.764,33842000
12-05-2016,35.853,35.963,35.45,35.666,35.666,27214000
13-05-2016,35.597,35.833,35.463,35.542,35.542,26290000
16-05-2016,35.457,35.924,35.283,35.825,35.825,26342000
17-05-2016,35.799,36.076,35.206,35.312,35.312,40024000
18-05-2016,35.183,35.58,35.032,35.332,35.332,35336000
19-05-2016,35.118,35.3,34.84,35.016,35.016,33404000
20-05-2016,35.081,35.729,35.026,35.487,35.487,36568000
23-05-2016,35.326,35.574,35.209,35.212,35.212,26614000
24-05-2016,35.343,36.049,35.343,36.005,36.005,38590000
25-05-2016,36.038,36.375,35.985,36.264,36.264,32584000
26-05-2016,36.144,36.417,36.014,36.206,36.206,31526000
27-05-2016,36.201,36.697,36.2,36.633,36.633,39500000
31-05-2016,36.587,36.986,36.563,36.786,36.786,42590000
01-06-2016,36.727,36.861,36.533,36.708,36.708,25072000
02-06-2016,36.625,36.651,36.208,36.52,36.52,26836000
03-06-2016,36.464,36.474,36.028,36.117,36.117,24526000
06-06-2016,36.245,36.245,35.73,35.827,35.827,31306000
07-06-2016,35.992,36.099,35.827,35.833,35.833,26724000
08-06-2016,36.198,36.429,36.029,36.414,36.414,31674000
09-06-2016,36.144,36.477,36.117,36.429,36.429,19778000
10-06-2016,35.973,36.294,35.821,35.971,35.971,24328000
13-06-2016,35.826,36.272,35.826,35.918,35.918,25178000
14-06-2016,35.824,36.124,35.656,35.914,35.914,26122000
15-06-2016,35.95,36.149,35.866,35.946,35.946,24290000
16-06-2016,35.745,35.833,35.163,35.518,35.518,39650000
17-06-2016,35.432,35.441,34.423,34.586,34.586,68048000
20-06-2016,34.938,35.124,34.671,34.686,34.686,41650000
21-06-2016,34.92,35.139,34.6,34.797,34.797,29312000
22-06-2016,34.953,35.043,34.654,34.873,34.873,23686000
23-06-2016,34.873,35.097,34.35,35.093,35.093,43428000
24-06-2016,33.758,34.47,33.673,33.761,33.761,88980000
27-06-2016,33.55,33.615,33.164,33.413,33.413,52580000
28-06-2016,33.949,34.016,33.65,34.002,34.002,43476000
29-06-2016,34.15,34.371,34.07,34.206,34.206,38652000
30-06-2016,34.273,34.616,34.182,34.605,34.605,31954000
01-07-2016,34.61,35.033,34.606,34.96,34.96,26894000
05-07-2016,34.803,34.847,34.444,34.748,34.748,29252000
06-07-2016,34.499,35.084,34.454,34.889,34.889,28238000
07-07-2016,34.904,34.91,34.411,34.768,34.768,26084000
08-07-2016,34.975,35.285,34.822,35.282,35.282,31504000
11-07-2016,35.403,35.826,35.362,35.755,35.755,22236000
12-07-2016,35.956,36.147,35.796,36.032,36.032,26738000
13-07-2016,36.181,36.2,35.842,35.849,35.849,18718000
14-07-2016,36.079,36.111,35.902,36.048,36.048,19004000
15-07-2016,36.286,36.287,35.953,35.993,35.993,25586000
18-07-2016,36.136,36.806,36.06,36.689,36.689,25910000
19-07-2016,36.494,36.849,36.45,36.848,36.848,24550000
20-07-2016,36.867,37.106,36.855,37.06,37.06,25794000
21-07-2016,37.018,37.084,36.792,36.931,36.931,20526000
22-07-2016,37.093,37.162,36.828,37.137,37.137,25196000
25-07-2016,37.034,37.131,36.875,36.988,36.988,20648000
26-07-2016,36.952,37.084,36.714,36.921,36.921,23734000
27-07-2016,36.914,37.223,36.85,37.089,37.089,30250000
28-07-2016,37.352,37.432,36.965,37.296,37.296,70604000
29-07-2016,38.636,38.928,38.339,38.439,38.439,76830000
01-08-2016,38.055,39.021,38.055,38.644,38.644,54010000
02-08-2016,38.435,38.792,38.393,38.554,38.554,35690000
03-08-2016,38.359,38.66,38.341,38.659,38.659,25748000
04-08-2016,38.611,38.703,38.44,38.581,38.581,22806000
05-08-2016,38.689,39.152,38.617,39.111,39.111,36024000
08-08-2016,39.1,39.132,38.905,39.088,39.088,22158000
09-08-2016,39.055,39.447,39.028,39.213,39.213,26378000
10-08-2016,39.188,39.341,39.139,39.234,39.234,15728000
11-08-2016,39.25,39.487,39.148,39.243,39.243,19502000
12-08-2016,39.075,39.17,39.02,39.161,39.161,14810000
15-08-2016,39.188,39.375,39.006,39.122,39.122,18764000
16-08-2016,39.015,39.049,38.672,38.857,38.857,20560000
17-08-2016,38.866,39.041,38.676,38.995,38.995,18484000
18-08-2016,39,39.143,38.85,38.875,38.875,14388000
19-08-2016,38.75,38.855,38.657,38.771,38.771,17230000
22-08-2016,38.664,38.727,38.502,38.607,38.607,19028000
23-08-2016,38.774,38.822,38.589,38.604,38.604,18564000
24-08-2016,38.529,38.725,38.354,38.482,38.482,21440000
25-08-2016,38.35,38.595,38.159,38.471,38.471,18538000
26-08-2016,38.45,38.804,38.292,38.477,38.477,23334000
29-08-2016,38.437,38.75,38.331,38.607,38.607,16952000
30-08-2016,38.466,38.723,38.342,38.454,38.454,22600000
31-08-2016,38.35,38.454,38.269,38.353,38.353,24972000
01-09-2016,38.463,38.551,38.215,38.439,38.439,18502000
02-09-2016,38.651,38.696,38.421,38.573,38.573,21454000
06-09-2016,38.673,39.1,38.55,39.004,39.004,28856000
07-09-2016,39,39.137,38.81,39.018,39.018,17874000
08-09-2016,38.93,39.018,38.679,38.766,38.766,25406000
09-09-2016,38.505,38.662,37.983,37.983,37.983,37710000
12-09-2016,37.757,38.514,37.7,38.451,38.451,26220000
